Date,Actual
2008-03-07,11.132916666666668
2008-03-08,11.0828125
2008-03-09,11.253913043478262
2008-03-10,11.3125
2008-03-11,11.240416666666668
2008-03-12,11.172604166666666
2008-03-13,11.201875
2008-03-14,11.1534375
2008-03-15,11.1403125
2008-03-16,11.107604166666668
2008-03-17,11.164375
2008-03-18,11.128125
2008-03-19,11.033333333333331
2008-03-20,11.026041666666666
2008-03-21,11.139166666666666
2008-03-22,11.135625
2008-03-23,11.204166666666667
2008-03-24,11.2090625
2008-03-25,11.204791666666669
2008-03-26,11.209270833333337
2008-03-27,11.228854166666666
2008-03-28,11.245416666666666
2008-03-29,11.33875
2008-03-30,11.408958333333333
2008-03-31,11.363541666666668
2008-04-01,11.290208333333332
2008-04-02,11.3178125
2008-04-03,11.353333333333332
2008-04-04,11.27625
2008-04-05,11.307708333333332
2008-04-06,11.277187499999998
2008-04-07,11.259375
2008-04-08,11.239479166666667
2008-04-09,11.209895833333334
2008-04-10,11.206666666666663
2008-04-11,11.235208333333333
2008-04-12,11.211875
2008-04-13,11.204583333333334
2008-04-14,11.208333333333334
2008-04-15,11.217708333333334
2008-04-16,11.248333333333331
2008-04-17,11.221666666666666
2008-04-18,11.193333333333332
2008-04-19,11.208541666666669
2008-04-20,11.227291666666666
2008-04-21,11.172916666666666
2008-04-22,11.073125
2008-04-23,11.113229166666663
2008-04-24,11.204166666666667
2008-04-25,11.244479166666666
2008-04-26,11.243020833333333
2008-04-27,11.2828125
2008-04-28,11.307395833333333
2008-04-29,11.333229166666667
2008-04-30,11.442291666666668
2008-05-01,11.4659375
2008-05-02,11.480729166666668
2008-05-03,11.511458333333332
2008-05-04,11.497604166666669
2008-05-05,11.507083333333334
2008-05-06,11.506145833333331
2008-05-07,11.495104166666666
2008-05-08,11.483020833333333
2008-05-09,11.448541666666666
2008-05-10,11.50625
2008-05-11,11.652187499999998
2008-05-12,11.684375
2008-05-13,11.906145833333332
2008-05-14,12.077083333333333
2008-05-15,12.155208333333334
2008-05-16,12.067604166666667
2008-05-17,12.021145833333334
2008-05-18,11.973125
2008-05-19,11.919270833333334
2008-05-20,11.8103125
2008-05-21,11.73625
2008-05-22,11.745208333333332
2008-05-23,11.787604166666668
2008-05-24,11.807708333333332
2008-05-25,11.895104166666668
2008-05-26,11.929791666666668
2008-05-27,11.9409375
2008-05-28,11.895208333333334
2008-05-29,11.840416666666668
2008-05-30,11.8334375
2008-05-31,11.81125
2008-06-01,11.814270833333332
2008-06-02,11.791041666666668
2008-06-03,11.78625
2008-06-04,11.791875
2008-06-05,11.791770833333333
2008-06-06,11.834479166666666
2008-06-07,11.90125
2008-06-08,12.004583333333334
2008-06-09,12.0515625
2008-06-10,12.057395833333333
2008-06-11,12.0875
2008-06-12,12.127083333333331
2008-06-13,12.203854166666666
2008-06-14,12.2546875
2008-06-15,12.316875
2008-06-16,12.3246875
2008-06-17,12.2971875
2008-06-18,12.3515625
2008-06-19,12.424479166666666
2008-06-20,12.533229166666668
2008-06-21,12.607395833333332
2008-06-22,12.6715625
2008-06-23,12.6859375
2008-06-24,12.7340625
2008-06-25,12.7546875
2008-06-26,12.710416666666667
2008-06-27,12.719375
2008-06-28,12.770416666666668
2008-06-29,12.803645833333334
2008-06-30,12.78375
2008-07-01,12.785729166666668
2008-07-02,12.815520833333332
2008-07-03,12.843854166666668
2008-07-04,12.8459375
2008-07-05,12.7496875
2008-07-06,12.7403125
2008-07-07,12.7315625
2008-07-08,12.69923076923077
2008-07-09,12.594583333333333
2008-07-10,12.550416666666663
2008-07-11,12.513020833333334
2008-07-12,12.4953125
2008-07-13,12.449583333333337
2008-07-14,12.40125
2008-07-15,12.361145833333332
2008-07-16,12.3278125
2008-07-17,12.313854166666667
2008-07-18,12.340000000000002
2008-07-19,12.362291666666666
2008-07-20,12.3884375
2008-07-21,12.375520833333333
2008-07-22,12.40125
2008-07-23,12.438645833333332
2008-07-24,12.393541666666666
2008-07-25,12.460104166666667
2008-07-26,12.484479166666668
2008-07-27,12.468020833333334
2008-07-28,12.425208333333332
2008-07-29,12.390520833333332
2008-07-30,12.336666666666666
2008-07-31,12.2996875
2008-08-01,12.320208333333332
2008-08-02,12.3128125
2008-08-03,12.31125
2008-08-04,12.3159375
2008-08-05,12.2646875
2008-08-06,12.214791666666668
2008-08-07,12.197395833333331
2008-08-08,12.176145833333337
2008-08-09,12.208854166666669
2008-08-10,12.199791666666668
2008-08-11,12.127395833333331
2008-08-12,12.10625
2008-08-13,12.078229166666668
2008-08-14,12.066354166666668
2008-08-15,12.085104166666667
2008-08-16,12.086145833333331
2008-08-17,12.102083333333333
2008-08-18,12.098958333333334
2008-08-19,12.082395833333337
2008-08-20,12.096021505376346
2008-08-21,12.131354166666666
2008-08-22,12.195625
2008-08-23,12.316041666666663
2008-08-24,12.428645833333334
2008-08-25,12.481145833333334
2008-08-26,12.535312500000002
2008-08-27,12.595416666666669
2008-08-28,12.6146875
2008-08-29,12.615208333333332
2008-08-30,12.614270833333334
2008-08-31,12.641979166666664
2008-09-01,12.609895833333333
2008-09-02,12.579791666666669
2008-09-03,12.529895833333333
2008-09-04,12.510104166666666
2008-09-05,12.5025
2008-09-06,12.398020833333334
2008-09-07,12.401666666666666
2008-09-08,12.371458333333337
2008-09-09,12.28125
2008-09-10,12.224270833333334
2008-09-11,12.173125
2008-09-12,12.108333333333334
2008-09-13,12.059270833333334
2008-09-14,12.010520833333333
2008-09-15,11.98125
2008-09-16,11.992083333333332
2008-09-17,11.971770833333332
2008-09-18,11.948020833333333
2008-09-19,11.930416666666666
2008-09-20,11.895833333333334
2008-09-21,11.916041666666668
2008-09-22,11.942708333333334
2008-09-23,11.935208333333334
2008-09-24,11.899895833333334
2008-09-25,11.7646875
2008-09-26,11.671041666666667
2008-09-27,11.635208333333331
2008-09-28,11.6065625
2008-09-29,11.59875
2008-09-30,11.552708333333332
2008-10-01,11.452291666666667
2008-10-02,11.4559375
2008-10-03,11.492395833333331
2008-10-04,11.543020833333337
2008-10-05,11.5678125
2008-10-06,11.55625
2008-10-07,11.530416666666666
2008-10-08,11.513541666666669
2008-10-09,11.52875
2008-10-10,11.572395833333331
2008-10-11,11.5934375
2008-10-12,11.630729166666669
2008-10-13,11.641145833333333
2008-10-14,11.605
2008-10-15,11.589375
2008-10-16,11.593854166666668
2008-10-17,11.605729166666668
2008-10-18,11.570416666666668
2008-10-19,11.557604166666666
2008-10-20,11.551145833333337
2008-10-21,11.567291666666668
2008-10-22,11.713854166666666
2008-10-23,11.870937500000002
2008-10-24,11.873125
2008-10-25,11.7990625
2008-10-26,11.753333333333332
2008-10-27,11.702083333333334
2008-10-28,11.593020833333334
2008-10-29,11.6234375
2008-10-30,11.716666666666669
2008-10-31,11.735520833333334
2008-11-01,11.722916666666668
2008-11-02,11.712395833333334
2008-11-03,11.664375
2008-11-04,11.582708333333334
2008-11-05,11.422708333333333
2008-11-06,11.290729166666663
2008-11-07,11.281458333333331
2008-11-08,11.251666666666669
2008-11-09,11.260208333333331
2008-11-10,11.277083333333332
2008-11-11,11.281979166666666
2008-11-12,11.27875
2008-11-13,11.2428125
2008-11-14,11.2153125
2008-11-15,11.137708333333334
2008-11-16,11.1390625
2008-11-17,11.205833333333333
2008-11-18,11.184479166666668
2008-11-19,11.185
2008-11-20,11.141041666666666
2008-11-21,11.219895833333334
2008-11-22,11.347812499999998
2008-11-23,11.39875
2008-11-24,11.373020833333332
2008-11-25,11.261041666666666
2008-11-26,11.309791666666667
2008-11-27,11.3203125
2008-11-28,11.288125
2008-11-29,11.280729166666667
2008-11-30,11.144270833333332
2008-12-01,11.070625
2008-12-02,11.172916666666666
2008-12-03,11.2209375
2008-12-04,11.234479166666668
2008-12-05,11.276875
2008-12-06,11.2940625
2008-12-07,11.284791666666663
2008-12-08,11.373854166666668
2008-12-09,11.353333333333332
2008-12-10,11.302708333333332
2008-12-11,11.157708333333334
2008-12-12,11.014375
2008-12-13,11.114270833333334
2008-12-14,11.17625
2008-12-15,11.149479166666666
2008-12-16,11.1228125
2008-12-17,11.090729166666668
2008-12-18,11.1025
2008-12-19,11.076041666666669
2008-12-20,11.0440625
2008-12-21,10.938541666666666
2008-12-22,10.975729166666667
2008-12-23,11.0803125
2008-12-24,11.009791666666668
2008-12-25,10.964479166666663
2008-12-26,10.991354166666667
2008-12-27,10.937291666666669
2008-12-28,10.8721875
2008-12-29,10.8578125
2008-12-30,10.829479166666667
2008-12-31,10.788541666666667
2009-01-01,10.830416666666666
2009-01-02,10.762708333333334
2009-01-03,10.73
2009-01-04,10.728125
2009-01-05,10.673958333333331
2009-01-06,10.575
2009-01-07,10.449895833333333
2009-01-08,10.4915625
2009-01-09,10.594895833333334
2009-01-10,10.655833333333334
2009-01-11,10.598958333333334
2009-01-12,10.628958333333332
2009-01-13,10.57125
2009-01-14,10.565104166666666
2009-01-15,10.630729166666669
2009-01-16,10.763645833333332
2009-01-17,10.8290625
2009-01-18,10.804583333333332
2009-01-19,10.796666666666669
2009-01-20,10.840000000000002
2009-01-21,10.945729166666666
2009-01-22,10.9978125
2009-01-23,11.045416666666666
2009-01-24,11.075104166666668
2009-01-25,11.115208333333332
2009-01-26,11.1021875
2009-01-27,11.083854166666669
2009-01-28,10.9665625
2009-01-29,10.944479166666667
2009-01-30,10.945520833333331
2009-01-31,10.949791666666668
2009-02-01,10.934270833333334
2009-02-02,10.877604166666666
2009-02-03,10.772708333333334
2009-02-04,10.7528125
2009-02-05,10.830625
2009-02-06,10.908541666666666
2009-02-07,10.958229166666667
2009-02-08,10.99125
2009-02-09,11.085
2009-02-10,11.11
2009-02-11,11.1115625
2009-02-12,11.090104166666668
2009-02-13,11.1721875
2009-02-14,11.159895833333332
2009-02-15,11.094791666666666
2009-02-16,11.056666666666668
2009-02-17,11.015208333333334
2009-02-18,10.950208333333334
2009-02-19,10.854270833333333
2009-02-20,10.932708333333332
2009-02-21,11.025208333333332
2009-02-22,10.985104166666666
2009-02-23,11.014479166666666
2009-02-24,11.0484375
2009-02-25,11.059479166666668
2009-02-26,11.028229166666668
2009-02-27,10.998229166666668
2009-02-28,10.974375
2009-03-01,10.859791666666666
2009-03-02,10.725520833333334
2009-03-03,10.776666666666666
2009-03-04,10.802395833333332
2009-03-05,10.828125
2009-03-06,10.832291666666668
2009-03-07,10.8428125
2009-03-08,10.811739130434784
2009-03-09,10.776666666666666
2009-03-10,10.79375
2009-03-11,10.743645833333334
2009-03-12,10.788958333333332
2009-03-13,10.8184375
2009-03-14,10.781770833333333
2009-03-15,10.72375
2009-03-16,10.688125
2009-03-17,10.5775
2009-03-18,10.544583333333334
2009-03-19,10.498125
2009-03-20,10.4859375
2009-03-21,10.518645833333332
2009-03-22,10.507291666666664
2009-03-23,10.462083333333334
2009-03-24,10.425
2009-03-25,10.3784375
2009-03-26,10.293125
2009-03-27,10.211979166666667
2009-03-28,10.09
2009-03-29,10.0078125
2009-03-30,10.0596875
2009-03-31,10.097708333333332
2009-04-01,10.0478125
2009-04-02,9.997395833333334
2009-04-03,9.919583333333334
2009-04-04,9.993645833333334
2009-04-05,10.030833333333332
2009-04-06,9.917395833333334
2009-04-07,9.8703125
2009-04-08,9.955
2009-04-09,9.997708333333334
2009-04-10,10.050833333333332
2009-04-11,10.0625
2009-04-12,10.1271875
2009-04-13,10.165104166666666
2009-04-14,10.0734375
2009-04-15,10.016770833333334
2009-04-16,10.045416666666666
2009-04-17,10.093958333333331
2009-04-18,10.11625
2009-04-19,10.117083333333332
2009-04-20,10.0671875
2009-04-21,10.043125
2009-04-22,10.067916666666669
2009-04-23,10.156875
2009-04-24,10.2434375
2009-04-25,10.275208333333332
2009-04-26,10.316770833333331
2009-04-27,10.363229166666668
2009-04-28,10.3734375
2009-04-29,10.4034375
2009-04-30,10.4625
2009-05-01,10.4790625
2009-05-02,10.5303125
2009-05-03,10.494166666666668
2009-05-04,10.4896875
2009-05-05,10.498229166666668
2009-05-06,10.466875
2009-05-07,10.459895833333333
2009-05-08,10.488854166666668
2009-05-09,10.473645833333334
2009-05-10,10.50375
2009-05-11,10.510416666666666
2009-05-12,10.472812500000002
2009-05-13,10.492083333333332
2009-05-14,10.486875
2009-05-15,10.474375
2009-05-16,10.467291666666666
2009-05-17,10.407083333333333
2009-05-18,10.3453125
2009-05-19,10.39375
2009-05-20,10.424895833333332
2009-05-21,10.423229166666667
2009-05-22,10.4228125
2009-05-23,10.468229166666664
2009-05-24,10.517395833333332
2009-05-25,10.567083333333334
2009-05-26,10.6034375
2009-05-27,10.596979166666666
2009-05-28,10.605729166666666
2009-05-29,10.606770833333334
2009-05-30,10.662708333333333
2009-05-31,10.713958333333332
2009-06-01,10.770729166666667
2009-06-02,10.790104166666666
2009-06-03,10.817083333333334
2009-06-04,10.8265625
2009-06-05,10.788229166666667
2009-06-06,10.7728125
2009-06-07,10.832708333333334
2009-06-08,10.833333333333334
2009-06-09,10.808645833333337
2009-06-10,10.815208333333333
2009-06-11,10.822291666666668
2009-06-12,10.819375
2009-06-13,10.8315625
2009-06-14,10.830416666666666
2009-06-15,10.869479166666666
2009-06-16,10.906666666666666
2009-06-17,10.918020833333337
2009-06-18,10.8934375
2009-06-19,10.915833333333332
2009-06-20,10.924791666666666
2009-06-21,10.904583333333331
2009-06-22,10.9225
2009-06-23,10.931458333333332
2009-06-24,10.968125
2009-06-25,11.022291666666668
2009-06-26,11.058229166666663
2009-06-27,11.104270833333333
2009-06-28,11.154166666666669
2009-06-29,11.1471875
2009-06-30,11.1971875
2009-07-01,11.234583333333331
2009-07-02,11.274166666666666
2009-07-03,11.369791666666666
2009-07-04,11.464583333333332
2009-07-05,11.480520833333337
2009-07-06,11.453645833333333
2009-07-07,11.471145833333331
2009-07-08,11.503020833333332
2009-07-09,11.5653125
2009-07-10,11.605625000000002
2009-07-11,11.693645833333337
2009-07-12,11.7240625
2009-07-13,11.724791666666668
2009-07-14,11.734166666666669
2009-07-15,11.759166666666664
2009-07-16,11.744895833333333
2009-07-17,11.74375
2009-07-18,11.769583333333332
2009-07-19,11.844791666666666
2009-07-20,11.890416666666669
2009-07-21,11.901979166666669
2009-07-22,11.9578125
2009-07-23,11.971041666666666
2009-07-24,11.974375
2009-07-25,12.013333333333334
2009-07-26,12.024479166666666
2009-07-27,11.992395833333331
2009-07-28,11.963020833333331
2009-07-29,11.9290625
2009-07-30,11.924895833333332
2009-07-31,11.930833333333332
2009-08-01,11.981354166666668
2009-08-02,11.966354166666669
2009-08-03,11.939375
2009-08-04,11.921145833333334
2009-08-05,11.92125
2009-08-06,11.928958333333334
2009-08-07,11.9525
2009-08-08,12.011979166666665
2009-08-09,12.028958333333334
2009-08-10,12.034583333333332
2009-08-11,12.0246875
2009-08-12,12.0678125
2009-08-13,12.1103125
2009-08-14,12.189166666666669
2009-08-15,12.224375
2009-08-16,12.238229166666668
2009-08-17,12.237291666666666
2009-08-18,12.207291666666668
2009-08-19,12.183958333333337
2009-08-20,12.138958333333331
2009-08-21,12.166354166666666
2009-08-22,12.168333333333337
2009-08-23,12.194583333333334
2009-08-24,12.2234375
2009-08-25,12.228645833333331
2009-08-26,12.220208333333334
2009-08-27,12.226458333333332
2009-08-28,12.226354166666669
2009-08-29,12.174895833333332
2009-08-30,12.186354166666668
2009-08-31,12.168645833333334
2009-09-01,12.083645833333334
2009-09-02,12.0140625
2009-09-03,11.9809375
2009-09-04,11.9746875
2009-09-05,12.008958333333332
2009-09-06,12.03125
2009-09-07,11.9684375
2009-09-08,11.803645833333333
2009-09-09,11.76875
2009-09-10,11.691250000000002
2009-09-11,11.538125
2009-09-12,11.47875
2009-09-13,11.42
2009-09-14,11.366041666666668
2009-09-15,11.325
2009-09-16,11.304791666666668
2009-09-17,11.276458333333332
2009-09-18,11.262916666666667
2009-09-19,11.283958333333333
2009-09-20,11.301145833333337
2009-09-21,11.268333333333333
2009-09-22,11.242083333333332
2009-09-23,11.2196875
2009-09-24,11.209375
2009-09-25,11.235625
2009-09-26,11.251041666666666
2009-09-27,11.178333333333336
2009-09-28,11.220520833333332
2009-09-29,11.248333333333331
2009-09-30,11.278125
2009-10-01,11.3109375
2009-10-02,11.330625
2009-10-03,11.3309375
2009-10-04,11.362083333333333
2009-10-05,11.403333333333334
2009-10-06,11.393020833333331
2009-10-07,11.364895833333334
2009-10-08,11.451875
2009-10-09,11.446041666666666
2009-10-10,11.445729166666666
2009-10-11,11.503958333333332
2009-10-12,11.506041666666668
2009-10-13,11.477395833333333
2009-10-14,11.470416666666669
2009-10-15,11.348125
2009-10-16,11.258125
2009-10-17,11.1846875
2009-10-18,11.135208333333331
2009-10-19,11.180625
2009-10-20,11.225833333333334
2009-10-21,11.244895833333333
2009-10-22,11.278020833333334
2009-10-23,11.381145833333331
2009-10-24,11.3875
2009-10-25,11.381458333333336
2009-10-26,11.393229166666666
2009-10-27,11.307291666666666
2009-10-28,11.24875
2009-10-29,11.249895833333332
2009-10-30,11.21875
2009-10-31,11.139270833333333
2009-11-01,11.087916666666668
2009-11-02,11.0109375
2009-11-03,10.9440625
2009-11-04,10.9275
2009-11-05,10.867604166666666
2009-11-06,10.875625
2009-11-07,10.8734375
2009-11-08,10.853645833333331
2009-11-09,10.86
2009-11-10,10.827291666666667
2009-11-11,10.712291666666664
2009-11-12,10.3209375
2009-11-13,10.032083333333334
2009-11-14,10.014895833333332
2009-11-15,10.040208333333334
2009-11-16,10.054895833333331
2009-11-17,10.05625
2009-11-18,10.042916666666668
2009-11-19,9.995833333333334
2009-11-20,9.961979166666667
2009-11-21,9.9459375
2009-11-22,9.934270833333333
2009-11-23,9.875208333333331
2009-11-24,9.809375
2009-11-25,9.7875
2009-11-26,9.7584375
2009-11-27,9.661979166666669
2009-11-28,9.744270833333331
2009-11-29,9.816458333333332
2009-11-30,9.849791666666668
2009-12-01,9.925
2009-12-02,9.95125
2009-12-03,9.8853125
2009-12-04,9.975104166666666
2009-12-05,9.8815625
2009-12-06,9.927291666666669
2009-12-07,9.953020833333332
2009-12-08,9.955104166666668
2009-12-09,9.708125
2009-12-10,9.735625
2009-12-11,9.898854166666666
2009-12-12,10.024166666666668
2009-12-13,9.951145833333332
2009-12-14,9.855104166666669
2009-12-15,9.811041666666666
2009-12-16,9.849895833333331
2009-12-17,9.875
2009-12-18,9.855625
2009-12-19,9.6034375
2009-12-20,9.615
2009-12-21,9.651770833333334
2009-12-22,9.6875
2009-12-23,9.653020833333334
2009-12-24,9.638854166666668
2009-12-25,9.5753125
2009-12-26,9.334791666666666
2009-12-27,9.280625
2009-12-28,9.235104166666668
2009-12-29,9.256770833333333
2009-12-30,9.288958333333332
2009-12-31,9.2096875
2010-01-01,9.153229166666668
2010-01-02,9.141041666666666
2010-01-03,9.170625
2010-01-04,9.222604166666668
2010-01-05,9.22375
2010-01-06,9.249479166666667
2010-01-07,9.3178125
2010-01-08,9.352395833333334
2010-01-09,9.434479166666666
2010-01-10,9.461145833333331
2010-01-11,9.483958333333334
2010-01-12,9.4978125
2010-01-13,9.5475
2010-01-14,9.569895833333334
2010-01-15,9.576354166666668
2010-01-16,9.593333333333334
2010-01-17,9.48375
2010-01-18,9.411666666666669
2010-01-19,9.413958333333332
2010-01-20,9.3865625
2010-01-21,9.398958333333336
2010-01-22,9.3121875
2010-01-23,9.341770833333332
2010-01-24,9.313854166666667
2010-01-25,9.202708333333334
2010-01-26,9.2090625
2010-01-27,9.257916666666668
2010-01-28,9.249895833333332
2010-01-29,9.256458333333333
2010-01-30,9.220208333333334
2010-01-31,9.186041666666666
2010-02-01,9.246145833333332
2010-02-02,9.2346875
2010-02-03,9.1796875
2010-02-04,9.245625
2010-02-05,9.215104166666666
2010-02-06,8.898229166666667
2010-02-07,8.941458333333333
2010-02-08,8.981875
2010-02-09,9.002604166666666
2010-02-10,8.862291666666666
2010-02-11,8.9003125
2010-02-12,8.903854166666667
2010-02-13,8.875208333333333
2010-02-14,8.9203125
2010-02-15,8.935833333333333
2010-02-16,8.923229166666667
2010-02-17,8.956875
2010-02-18,9.0078125
2010-02-19,9.089375
2010-02-20,9.136041666666667
2010-02-21,9.146875
2010-02-22,9.137395833333334
2010-02-23,9.054791666666668
2010-02-24,9.055625
2010-02-25,8.989479166666667
2010-02-26,9.013645833333332
2010-02-27,9.0484375
2010-02-28,9.053541666666666
2010-03-01,9.0921875
2010-03-02,9.077916666666669
2010-03-03,8.90875
2010-03-04,8.9121875
2010-03-05,8.951041666666667
2010-03-06,8.974791666666667
2010-03-07,8.985000000000001
2010-03-08,8.963333333333333
2010-03-09,8.956354166666667
2010-03-10,8.956979166666667
2010-03-11,8.953333333333333
2010-03-12,8.887708333333334
2010-03-13,8.761041666666666
2010-03-14,8.745
2010-03-15,8.745
2010-03-16,8.758229166666666
2010-03-17,8.766666666666666
2010-03-18,8.767395833333333
2010-03-19,8.806875
2010-03-20,8.895312500000001
2010-03-21,8.960833333333333
2010-03-22,8.948333333333332
2010-03-23,8.9059375
2010-03-24,8.958854166666667
2010-03-25,8.961562500000001
2010-03-26,8.870520833333332
2010-03-27,8.919375
2010-03-28,8.914375
2010-03-29,8.755416666666667
2010-03-30,8.6625
2010-03-31,8.731666666666667
2010-04-01,8.763645833333333
2010-04-02,8.7625
2010-04-03,8.762604166666666
2010-04-04,8.779791666666666
2010-04-05,8.7925
2010-04-06,8.786979166666667
2010-04-07,8.787604166666666
2010-04-08,8.795520833333333
2010-04-09,8.79125
2010-04-10,8.888020833333334
2010-04-11,8.938229166666668
2010-04-12,8.962291666666667
2010-04-13,8.970208333333334
2010-04-14,8.9925
2010-04-15,9.0159375
2010-04-16,8.990625
2010-04-17,8.959583333333333
2010-04-18,9.015208333333334
2010-04-19,9.046875
2010-04-20,9.077916666666669
2010-04-21,9.137708333333334
2010-04-22,9.206770833333334
2010-04-23,9.251666666666669
2010-04-24,9.281979166666666
2010-04-25,9.208125
2010-04-26,9.128020833333334
2010-04-27,9.143958333333334
2010-04-28,9.2115625
2010-04-29,9.2753125
2010-04-30,9.291666666666666
2010-05-01,9.318229166666669
2010-05-02,9.336666666666666
2010-05-03,9.336666666666666
2010-05-04,9.3346875
2010-05-05,9.350625
2010-05-06,9.370833333333334
2010-05-07,9.452395833333334
2010-05-08,9.493541666666667
2010-05-09,9.623854166666666
2010-05-10,9.738541666666666
2010-05-11,9.786875
2010-05-12,9.8215625
2010-05-13,9.908645833333331
2010-05-14,9.974583333333332
2010-05-15,10.009479166666669
2010-05-16,10.048229166666667
2010-05-17,10.040104166666667
2010-05-18,9.837604166666669
2010-05-19,9.825520833333334
2010-05-20,9.852708333333334
2010-05-21,9.9053125
2010-05-22,9.962395833333334
2010-05-23,9.984375
2010-05-24,10.005833333333332
2010-05-25,10.006979166666666
2010-05-26,9.983229166666666
2010-05-27,10.0078125
2010-05-28,10.091666666666669
2010-05-29,10.210208333333334
2010-05-30,10.305
2010-05-31,10.419895833333332
2010-06-01,10.4728125
2010-06-02,10.501354166666667
2010-06-03,10.512083333333331
2010-06-04,10.5740625
2010-06-05,10.6196875
2010-06-06,10.642708333333331
2010-06-07,10.7334375
2010-06-08,10.794270833333334
2010-06-09,10.836458333333333
2010-06-10,10.851041666666667
2010-06-11,10.936145833333333
2010-06-12,11.007604166666669
2010-06-13,11.016666666666666
2010-06-14,11.035208333333332
2010-06-15,11.040729166666669
2010-06-16,11.097916666666665
2010-06-17,11.118541666666667
2010-06-18,11.192916666666669
2010-06-19,11.2275
2010-06-20,11.238854166666668
2010-06-21,11.267916666666666
2010-06-22,11.308958333333337
2010-06-23,11.343645833333332
2010-06-24,11.395625
2010-06-25,11.491875
2010-06-26,11.57625
2010-06-27,11.623854166666666
2010-06-28,11.661979166666669
2010-06-29,11.729270833333333
2010-06-30,11.798333333333334
2010-07-01,11.8915625
2010-07-02,11.990520833333331
2010-07-03,12.078333333333331
2010-07-04,12.183645833333337
2010-07-05,12.293125000000002
2010-07-06,12.363333333333337
2010-07-07,12.408541666666666
2010-07-08,12.450833333333334
2010-07-09,12.474791666666668
2010-07-10,12.52125
2010-07-11,12.567395833333334
2010-07-12,12.611354166666668
2010-07-13,12.6075
2010-07-14,12.619479166666666
